OBJECTID,EVALUATION_YEAR,EVALUATION_DATE,YEAR_OF_HARVEST,STREAM_NAME,STREAM_CLASS_IN_FIELD,CHANNEL_DEPTH,CHANNEL_WIDTH,CHANNEL_GRADIENT_PCT,bcalbers_easting,bcalbers_northing
1884,2013,2013-05-08,2011,no name,S6,0.2,1.8,28,1224881.045,586170.1309
1885,2013,2013-05-17,2011,NA,S3,0.3,1.8,4,955564.7743,1173297.161
1886,2013,2013-08-16,2011,na,S6,0.2,0.5,8,918026.5014,1083681.47
1887,2013,2013-08-14,2011,NA,S6,0.2,1.5,5,961103.2465,1121309.068
1888,2013,2013-07-24,2011,S3,S3,0.2,3,1,836646.7223,1065153.05
1889,2013,2013-10-04,2010,1-S5,S5,0.5,4.3,5,874090.1676,1036629.119
1890,2013,2013-07-01,2010,N/A,S6,0.3,2,4,1132109.375,1151313.063
1891,2013,2013-07-17,2011,S4,S4,0.1,0.7,1,1151593.345,992957.2031
1892,2013,2013-07-16,2012,B-S4,S4,0.1,1.1,1,1113995.24,1026367.544
1893,2013,2013-08-08,2010,S-A S3,S3,0.2,1.6,2,1112873.34,939458.4336
1894,2013,2013-08-15,2010,Stream 1,S4,0.1,0.3,4,1150895.506,959845.3322
1895,2013,2013-08-17,2010,Tutu Creek,S2,0.3,9,3,1176823.022,1166196.087
1896,2013,2013-08-21,2012,N/A,S3,0.2,2.4,4,1136620.815,1124530.43
1897,2013,2013-09-13,2010,none,S6,0.2,1.7,3,1466113.07,746550.2859
1898,2013,2013-10-09,2010,unnamed,S6,0.2,0.7,45,1475110.111,796802.6615
1899,2013,2013-08-01,2012,none,S6,0.2,1.5,2,1396080.717,781537.1831
1900,2013,2013-08-28,2011,none,S6,0.2,1.1,15,1448874.571,757188.303
1901,2013,2013-10-12,2012,none,S6,0.2,1.5,15,1462608.08,824384.7343
1902,2013,2013-08-22,2010,N/A,S3,0.1,2,3,1168858.644,1134808.892
1903,2013,2013-08-21,2010,stream 3,S6,0.1,1,10,1311764.751,1131240.09
1904,2013,2013-08-14,2010,stream 24,S6,0.2,2,2,1233772.497,1206093.293
1905,2013,2013-07-30,2012,n/a,S6,0.3,0.5,7,1212070.794,884239.6789
1906,2013,2013-08-26,2010,Stream 30,S3,1,3.1,4,1280365.053,1154605.075
1907,2013,2013-07-11,2010,Stream 42,S6,0.3,1.5,30,1279854.747,1152949.428
1908,2013,2013-07-12,2010,S061-E,S4,0.5,1.4,1,1282129.638,1321248.791
1909,2013,2013-09-12,2010,Stream 1,S6,0.3,2.4,12,1282659.682,1153872.217
1910,2013,2013-09-06,2010,n/a,S6,0.2,0.6,1,1242501.495,1269511.884
1911,2013,2013-09-05,2010,Fisher Creek,S2,2.5,20,3,1231356.307,1184560.768
1912,2013,2013-09-04,2010,n/a,S6,0.5,1,5,1273629.975,1304074.559
1913,2013,2013-09-11,2010,004_g,S6,0.4,0.4,6,1259003.176,1312930.266
1914,2013,2013-09-19,2012,South Anahim Creek,S3,0.5,2.1,3,1199309.749,796080.0169
1915,2013,2013-08-15,2010,487_001-B S6,S6,0.1,0.5,5,981489.3966,1012640.218
1916,2013,2013-08-14,2011,Baezaeko River,S2,0.9,9,1,1126124.261,875930.0079
1917,2013,2013-10-01,2011,S5,S5,0.5,3.8,12,844322.8982,1049173.889
1918,2013,2013-09-24,2011,15,S6,0.1,1.3,30,1159696.771,568592.5858
1919,2013,2013-11-14,2010,2,S3,0.2,1.8,2,1108942.608,541871.9736
1920,2013,2013-10-10,2010,None,S4,0.2,0.5,3,1196411.219,1027381.966
1921,2013,2013-09-24,2012,South Anahim Lake,S3,0.2,3.3,3,1200121.964,805188.2286
1922,2013,2013-06-27,2012,None,S3,0.4,3,3,1190924.251,1100710.838
1923,2013,2013-08-23,2012,NA,S2,1.5,6.6,2,942639.8631,1163473.751
1924,2013,2013-08-21,2010,na,S4,0.3,1.3,8,960112.4525,1135678.832
1925,2013,2013-10-18,2010,Stream 3,S3,0.3,3.5,3,943917.6984,993848.277
1926,2013,2013-10-29,2012,MH-R2-S4,S4,0.8,1,1,924389.5901,1008997.639
1927,2013,2013-07-12,2012,1 - S6,S6,0.2,1.3,35,568243.187,977659.3951
1928,2013,2013-07-19,2010,6 - S5,S6,0.5,2,7,584963.446,925988.2461
1929,2013,2013-06-26,2010,27 - S5,S5,0.5,6,4,567013.4247,968207.3158
1930,2013,2013-07-10,2011,Scovil Cr,S2,0.5,9,2,1169951.625,1140227.5
1931,2014,2014-05-21,2011,1,S6,0.2,1.3,36,1223761.426,595672.0975
1932,2014,2014-05-30,2012,1,S6,0.2,2,25,1173879.664,580323.1648
1933,2014,2014-07-30,2012,4,S6,0.1,0.5,20,1218603.574,524685.1911
1934,2014,2014-04-30,2013,N/A,S6,0.1,2.3,30,1249469.313,565787.8438
1935,2014,2014-04-24,2012,Brew Creek,S2,0.3,6,5,1205201.279,561297.5233
1936,2014,2014-03-28,2011,4,S6,0.1,0.6,35,1287306.256,494720.6434
1937,2014,2014-04-16,2011,12A,S5,0.4,4,10,1299710.607,493234.2062
1938,2014,2014-05-22,2013,C1,S6,0.1,0.5,20,1262122.239,480130.7072
1939,2014,2014-05-05,2012,Creek 7-1,S6,0.1,1,18,1293952.076,508226.2666
1940,2014,2014-04-18,2013,S6,S6,0.5,2,4,1300005.952,502897.2458
1941,2014,2014-04-14,2011,7,S6,0.2,1.3,27,1120811.622,552951.5142
1942,2014,2014-09-16,2012,amor Lake tributary,S3,0.2,2.2,4,1032870.042,573442.2378
1943,2014,2014-05-23,2012,R4 (stream 3 from SP),S6,0.2,1.6,21,922236.6888,606072.2852
1944,2014,2014-08-25,2012,STR2A/S6,S6,0.3,1.5,18,885999.1419,772193.037
1945,2014,2014-06-11,2011,Stream 4,S6,0.1,1.2,25,866850.6151,611765.2302
1946,2014,2014-06-10,2012,2R2,S6,0.3,1.4,38,864393.6432,613699.9059
1947,2014,2014-05-29,2011,4,S6,0.4,1.5,43,969783.0187,565155.7034
1948,2014,2014-07-29,2011,Stream 1,S3,0.4,2.9,7,870838.8637,622481.584
1949,2014,2014-07-14,2011,17,S5,0.9,3.4,37,954680.5843,582947.5185
1950,2014,2014-05-22,2011,Unnamed,S6,0.2,0.9,9,1518676.441,631517.2536
1951,2014,2014-06-04,2011,Dunwaters Creek,S6,0.3,2.8,6,1449614.459,585968.6988
1952,2014,2014-07-23,2011,Unnamed,S6,0.1,0.9,8,1531520.527,575283.958
1953,2014,2014-07-24,2011,Unnamed,S4,0.2,1.2,6,1480190.095,521465.4235
1954,2014,2014-07-07,2011,Sunlight Ck,S6,0.1,0.7,8,1436798.927,609583.6076
1955,2014,2014-07-09,2012,unnamed,S3,0.3,4,1,1085325.521,1101923.176
1956,2014,2014-09-23,2011,NA,S3,0.3,2,10,1152306.014,1146830.902
1957,2014,2014-09-23,2012,NA,S3,0.3,2.3,6,1153903.125,1124043.71
1958,2014,2014-10-09,2013,NA,S3,0.4,3.1,2,1156015.463,1171991.171
1959,2014,2014-05-23,2012,R1,S6,0.3,1.2,45,922482.3097,606230.4338
1960,2014,2014-07-23,2013,None,S6,0.1,0.9,20,1421950.058,716467.1901
1961,2014,2014-06-15,2011,none,S3,0.2,2.5,3,1408028.524,682579.7449
1962,2014,2014-07-18,2011,none,S6,0.6,1,1,1383797.002,704064.4444
1963,2014,2014-06-05,2013,N/A,S4,0.2,1.1,2,1008699.819,1020643.877
1964,2014,2014-06-26,2013,April Creek,S3,0.3,2,11,938532.659,1092396.669
1965,2014,2014-06-05,2011,S3,S3,0.6,2.5,1,1155929.813,974457.0625
1966,2014,2014-06-20,2012,Stream 7,S4,0.2,1.4,9,1090392.782,1022971.588
1967,2014,2014-07-10,2011,none,S6,0.3,0.7,1,1345175.476,611908.2971
1968,2014,2014-07-29,2013,None,S4,0.3,1,5,1372848.77,945636.8737
1969,2014,2014-09-18,2011,None,S6,0.1,0.5,6,1441745.66,895667.2552
1970,2014,2014-09-17,2011,Unknown,S6,10,1,3,1371760.343,944756.6908
1971,2014,2014-07-25,2011,S3-01,S3,0.6,2,7,1425078.766,529879.7335
1972,2014,2014-07-11,2011,Copper Crk,S2,0.6,6,2,1379977.069,482093.4795
1973,2014,2014-10-20,2011,none,S6,15,1.9,2,1448322.223,756312.5452
1974,2014,2014-07-31,2013,Stream 4,S3,0.1,1.9,3,1159376.597,548548.9784
1975,2014,2014-08-26,2011,1,S3,0.5,4,8,1078062.025,582016.3747
1976,2014,2014-09-11,2013,4,S6,0.2,0.7,50,1145287.43,536113.5911
1977,2014,2014-10-07,2012,5,S6,50,2.3,45,1130632.32,532507.0101
1978,2014,2014-05-15,2011,A-R2,S4,0.2,1.2,8,1169157.929,494885.3798
1979,2014,2014-09-09,2011,3,S4,0.1,1.1,15,1114231.909,545855.0582
1980,2014,2014-09-04,2012,unnamed S6,S6,0.3,0.8,5,1045012.061,1092527.171
1981,2014,2014-07-17,2012,none,S6,0.2,2,5,1451898.243,755372.751
1982,2014,2014-07-23,2012,Tatsunai Ck,S3,0.2,3,4,1091436.493,1022562.258
1983,2014,2013-09-05,,WAN 010,S6,0.4,1.2,2,878198.8854,630863.321
1984,2014,2014-05-28,2011,S2,S2,0.3,7,7,829558.4836,878790.7909
1985,2014,2014-08-26,2011,S5d,S6,0.3,2.3,41,856556.0899,1087241.585
1986,2014,2014-06-24,2011,9,S3,0.4,3.2,5,854596.8188,613731.2753
1987,2014,2013-10-23,,Sample 11,S6,0.3,1.7,1,881690.103,625294.8691
1988,2014,2013-08-27,,WAN012,S2,0.4,5.1,4,882331.6545,626529.5251
1989,2014,2013-08-01,,WAN013,S6,0.3,2.9,21,876828.5878,628440.6681
1990,2014,2013-09-25,,Sample 14,S6,0.6,2.6,26,879205.3808,630143.1321
1991,2014,2013-10-16,,WAN016,S3,0.6,5,7,882184.5076,629008.2658
1992,2014,2013-08-27,,WAN017,S6,0.3,2.6,21,881304.2936,626676.447
1993,2014,2013-11-06,,WAN018,S6,0.7,1.6,1,876883.2796,630381.0761
1994,2014,2013-09-04,,WAN019,S6,0.2,1.3,2,879405.7592,624999.1689
1995,2014,2013-10-31,,WAN020,S6,0.4,1.9,7,880495.5587,629460.2485
1996,2014,2013-10-10,,WAN021,S3,0.3,1.6,7,879959.3026,627557.9422
1997,2014,2013-08-19,,WAN022,S5,0.3,4.1,39,878457.7612,629125.2639
1998,2014,2013-09-12,,WAN024,S6,0.3,1.5,3,883783.8036,628372.6896
1999,2014,2013-10-18,,WAN025,S6,0.5,2.3,20,877789.0908,627359.721
2000,2014,2013-08-19,,WAN026,S5,0.4,3.5,21,878754.7931,629122.919
2001,2014,2013-07-30,,WAN001,S3,0.4,1.5,1,883047.0742,628097.7523
2002,2014,2013-07-18,,WAN003,S3,0.5,3.6,2,877752.9106,624179.3059
2003,2014,2013-10-31,,WAN004,S6,0.1,1.8,5,880342.3845,629433.5597
2004,2014,2013-08-13,,WAN005,S6,0.2,0.6,15,881125.8853,627559.5015
2005,2014,2013-10-30,,WAN007,S1,1,33,2,878539.0558,623234.9135
2006,2014,2013-10-31,,WAN008,S6,0.2,1.6,1,881247.982,629679.4158
2007,2014,2013-08-08,,WAN009,S6,0.2,2.2,22,879087.7968,632536.588
2008,2014,2013-09-24,,WAN040,S2,0.5,7.1,3,878193.4515,623994.6655
2009,2014,2013-09-13,,WAN041,S2,0.6,12.1,3,881491.3474,626651.635
2010,2014,2013-09-13,,Wanokana,S2,0.8,14.5,1,880039.2705,626978.5379
2011,2014,2013-10-30,,WAN043,S1,0.9,25,2,878601.6199,623753.2675
2012,2014,2013-08-15,,44,S3,0.4,4.9,8,876899.4093,628676.1697
2013,2014,2013-09-19,,Wanokana,S1,1.1,21.8,2,879876.3766,627368.0307
2014,2014,2013-09-17,,WAN046,S2,1.1,11.9,4,880517.4865,626328.4682
2015,2014,2013-09-26,,Wanokana,S1,1.8,21.6,2,879756.5482,624580.8287
2016,2014,2013-08-20,,WAN048,S2,0.6,10,8,877559.9355,628585.5494
2017,2014,2013-08-27,,Wanokana,S2,0.5,11.7,3,879579.4281,628214.9522
2018,2014,2014-08-13,2012,no name,S6,0.2,1.3,15,1385577.008,768966.548
2019,2014,2014-10-15,2012,none,S6,10,1,12,1447927.562,741061.1307
2020,2014,2014-07-24,2013,2,S6,0.3,2.5,20,1122253.295,555707.2905
2021,2014,2014-08-20,2012,Side Creek,S3,0.3,2,5,1205074.8,562606.9272
2022,2014,2014-04-24,2011,Muskeg Cr,S6,0.2,1.3,60,968270.7555,587868.721
2023,2014,2014-10-28,2011,Compton Creek tributary,S2,0.4,7,3,985843.3693,577177.6508
2024,2014,2014-04-30,2011,unnamed tributary to Cranberry Lake,S6,0.2,1,7,1038664.228,564852.7359
2025,2014,2014-05-05,2012,no name,S5,35,3.4,28,1000883.577,570120.3675
2026,2014,2014-09-30,2012,Canton,S2,1.1,17,4,965733.1861,536680.3872
2027,2014,2014-09-12,2011,Stream 1,S3,0.2,2.9,8,1065812.121,915568.0654
2028,2014,2014-09-10,2011,unnamed S3,S3,0.2,1.7,2,1106828.06,1095853.023
2029,2014,2014-09-09,2011,Nielsp Creek,S2,0.2,6,1,1090766.175,1043291.774
2030,2014,2014-09-11,2011,unnamed S4,S4,0.2,1.2,1,1090412.407,1098900.193
2031,2014,2014-09-04,2012,unnamed s6,S6,0.3,0.7,10,1045116.902,1093089.773
2032,2014,2014-09-16,2013,Clyde Creek,S2,0.6,12,4,1374068.001,945096.6444
2033,2014,2014-07-16,2011,18,S6,1,2.7,10,1232260.425,1192330.192
2034,2014,2014-08-14,2011,n/a,S6,0.5,2.5,10,1270679.647,1167202.927
2035,2014,2014-07-02,2013,1,S6,0.2,1,3,1284130.1,1187083.342
2036,2014,2014-08-19,2013,9,S6,0.5,0.9,10,1232718.036,1189418.395
2037,2014,2014-08-20,2011,STR4,S6,0.4,0.9,4,1265352.739,1182220.851
2038,2014,2014-08-27,2012,n/a,S6,0.6,1.5,10,1286883.39,1160032.057
2039,2014,2014-09-17,2011,none,S6,0.3,1.4,5,1371844.371,945032.2127
2040,2014,2014-10-08,2012,stream 1,S6,0.3,1.8,1,1006785.509,1046248.709
2041,2014,2014-09-26,2013,tributary to jacklah River,S5,0.8,12,20,990480.4281,509809.8561
2042,2014,2014-10-10,2011,S3 Stream,S3,0.3,1.5,1,1009815.046,1045985.057
2043,2014,2014-10-15,2012,Soatwoon,S6,0.2,0.7,25,917862.5492,559209.3783
2044,2014,2014-10-16,2013,sample 2,S6,0.2,0.3,15,1145630.32,536079.8155
2045,2014,2014-10-02,2012,unknown,S4,0.2,0.9,3,1007541.255,1112040.006
2046,2014,2014-09-23,2011,1 km 431 Road,S2,0.9,11.8,2,958856.4745,1133972.428
2047,2014,2014-06-26,2013,Trib of April Creek,S4,0.2,1,10,939109.3932,1093374.783
2048,2014,2014-06-06,2011,NA,S6,0.7,1.9,20,869979.554,1150376.288
2049,2014,2014-08-30,2012,NA,S3,0.7,1.8,15,876163.0144,1182101.05
2050,2014,2014-08-01,2012,NA,S6,0.3,1.5,20,853385.6281,1158491.932
2051,2014,2014-10-23,2011,Stream H,S6,0.1,0.2,27,944353.0635,970744.6073
2052,2014,2014-09-25,2011,Stream 2,S6,0.1,1.2,20,878948.1453,1053196.121
2053,2014,2014-08-28,2011,S5-6,S5,0.4,3.1,15,856151.6033,1044914.053
2054,2014,2014-07-10,2012,#7,S6,0.4,2.3,5,1062783.358,449241.2686
2055,2014,2014-11-07,2011,Stream 2,S3,0.3,2.5,8,1145929.486,961990.9423
2056,2014,2014-06-25,2011,2-S6,S6,0.2,0.5,30,837854.5895,1049108.315
2057,2014,2014-09-24,2013,NA,S4,0.2,1.2,6,1139166.524,1134109.289
2058,2014,2014-09-24,2011,NA,S3,0.2,2.5,4,1141193.15,1135602.211
2059,2014,2014-10-07,2013,NA,S2,1.5,7,1,1112916.509,1216043.689
2060,2014,2014-10-08,2013,NA,S3,0.2,3.5,2,1151099.733,1151364.487
2061,2014,2014-10-14,2012,NA,S3,0.4,3,2,1127313.576,1201035.483
2062,2014,2014-10-14,2012,NA,S4,0.2,1.4,2,1125794.163,1193005.64
2063,2014,2014-06-24,2013,Stocking Creek,S3,0.5,2.7,2,1161391.683,439377.4595
2064,2014,2014-08-19,2011,No Name,S5,0.5,5.1,11,1080243.857,447421.8661
2065,2014,2014-10-23,2011,Stream O,S6,0.2,0.8,7,943448.7162,971838.9226
2066,2014,2014-08-26,2011,Holland Creek,S2,0.6,6.1,4,1155973.274,442425.8281
2067,2014,2014-09-22,2013,none,S6,10,1.5,10,1388243.799,779399.7975
2068,2014,2014-07-03,2011,S6 No Name,S6,0.3,1.6,40,973202.6176,507270.578
2069,2014,2014-08-12,2011,S4/S6 No Name,S6,0.3,2.6,25,1091331.349,439370.3663
2070,2014,2014-07-23,2013,S6,S6,0.4,1.4,45,1099276.061,423621.9782
2071,2014,2014-08-18,2011,Trib of Twinspring Crk,S6,0.3,0.7,3,1183556.749,906781.3396
2072,2015,2015-06-09,2012,1,S6,0.2,1,20,874122.4308,644206.1764
2073,2015,2015-05-21,2012,1,S6,0.4,3,15,875029.9732,644164.3249
2074,2015,2015-07-22,2012,S6,S6,1.7,0.6,10,1418063.44,537031.2324
2075,2015,2015-06-09,2013,S6-01,S6,0.2,0.6,4,1382098.096,523882.5743
2076,2015,2015-09-01,2014,none,S6,0.2,0.9,1,1404475.606,531279.9234
2077,2015,2015-06-30,2012,none,S6,0.3,1.5,2,1385982.422,521884.7229
2078,2015,2015-09-10,2012,S6-6-1,S6,0.2,0.8,22,1223255.251,663131.0802
2079,2015,2015-07-27,2013,un-named,S6,0.2,1.3,10,1749939.945,535733.0081
2080,2015,2015-05-28,2012,un-named,S4,0.2,1.2,3,1655235.485,703706.5777
2081,2015,2015-10-22,2012,un-named,S3,0.8,3.8,10,1781745.346,639020.1594
2082,2015,2015-09-22,2013,Sage Creek,S1,0.6,25,2,1841227.5,522538.1719
2083,2015,2015-06-05,2013,Stream 1,S5,0.4,10.3,6,907501.3837,605865.5598
2084,2015,2015-05-14,2013,1,S6,0.3,1.8,4,889303.1607,619712.0346
2085,2015,2015-05-26,2012,1,S6,0.3,1.5,22,874953.0564,598243.8323
2086,2015,2015-04-21,2014,Vine Brook,S3,0.8,2.2,9,1145912.418,520640.5461
2087,2015,2015-04-28,2014,Stream 11 on sp map,S6,0.1,1,45,1286445.583,489640.8996
2088,2015,2015-06-15,2012,#1S6,S6,18,0.8,6,1262363.101,1202707.199
2089,2015,2015-07-29,2012,S-S6,S6,0.4,2,6,1268622.029,1184407.762
2090,2015,2015-08-14,2012,Stream  8,S6,0.1,1,8,1315625.54,1156021.809
2091,2015,2015-08-19,2012,023-A,S6,0.1,2.4,1,1287272.58,1296010.893
2092,2015,2015-06-09,2012,2,S6,0.3,2.2,1,874026.625,644096.4688
2093,2015,2015-05-21,2012,2,S6,3,2.6,47,874560.0679,644386.3312
2094,2015,2015-05-14,2013,2,S6,0.3,2.3,8,889099.0532,619615.3197
2095,2015,2015-08-12,2013,Stacey Creek,S3,0.4,2.8,1,928327.4129,657182.1569
2096,2015,2015-07-13,2012,stream 16 from SP,S6,19,2.2,43,885012.0072,762424.2563
2097,2015,2015-07-16,2012,stream 1,S6,0.5,1,6,893076.4092,721887.3606
2098,2015,2015-05-14,2012,South Bay Creek,S3,0.4,2.8,1,596458.8866,919983.2677
2099,2015,2015-07-14,2012,Unnamed trib to mainstem feeding Cripple Lake,S4,0.2,1.3,2,1123723.431,1098752.625
2100,2015,2015-05-05,2013,none,S4,0.1,0.6,6,1260832.8,947650.9185
2101,2015,2015-06-11,2012,none,S3,0.4,2,5,1238798.938,933988.3438
2102,2015,2015-05-13,2012,n/a,S3,0.3,3,3,1203653.096,1051486.927
2103,2015,2015-06-04,2012,n/a,S3,0.2,1.7,2,1191278.82,1099296.135
2104,2015,2015-09-15,2013,n/a,S3,0.2,1.5,9,1208001.598,1050667.151
2105,2015,2015-09-11,2012,n/a,S3,0.2,2.1,1,1185619.555,1078230.286
2106,2015,2015-06-16,2012,n/a,S3,0.2,1.9,1,1183442.928,1094965.679
2107,2015,2015-08-06,2013,n/a,S3,0.3,3.2,5,1228729.564,1060906.567
2108,2015,2015-07-22,2012,STR1a,S3,0.3,4.1,2,1253085.21,1178455.091
2109,2015,2015-08-14,2013,unnamed S3,S3,0.2,3,1,1077615.812,1090648.818
2110,2015,2015-06-11,2013,R2-S3,S3,0.4,1.7,2,1133310.415,963731.6461
2111,2015,2015-06-18,2012,S6,S6,0.1,1.6,25,1075295.844,627997.8104
2112,2015,2015-07-23,2012,Stream 12,S6,0.2,2.8,10,1098752.918,574566.2167
2113,2015,2015-05-21,2012,S6,S6,0.9,0.9,5,1062281.795,597258.3628
2114,2015,2015-07-02,2013,un named,S6,0.3,1.4,30,1073519.106,414873.2438
2115,2015,2015-06-24,2012,A,S5,0.6,3.4,30,1071537.468,418231.0439
2116,2015,2015-07-06,2012,Stream 1,S2,0.7,10,3,945777.0014,984937.1461
2117,2015,2015-07-06,2012,4,S6,0.6,2.1,14,1201468.253,558699.4823
2118,2015,2015-07-07,2012,na,S6,0.4,2.7,11,1199004.171,554074.6266
2119,2015,2015-06-11,2012,None,S3,0.2,5,2,1496047.679,475158.1342
2120,2015,2015-05-07,2012,no name,S6,0.3,1.8,1,1016951.882,567323.433
2121,2015,2015-03-24,2013,Supply Creek,S3,0.3,4.2,15,1063713.931,516401.2379
2122,2015,2015-05-12,2012,no name,S6,0.2,1.5,25,1007937.482,563553.9301
2123,2015,2015-05-06,2012,no name,S6,0.2,1.9,2,1001145.952,586089.3678
2124,2015,2015-09-10,2014,Un-named S6,S6,0.2,0.6,12,1435651.864,503961.3113
2125,2015,2015-06-29,2012,Unnamed,S3,0.3,2.6,4,1450530.952,568825.4902
2126,2015,2015-10-01,2012,Unnamed,S6,0.3,1.8,9,1534427.301,575770.9331
2127,2015,2015-07-17,2014,Coalgoat Tributary,S6,0.2,0.6,33,1527992.636,590065.7104
2128,2015,2015-10-22,2013,un named stream,S6,0.2,1,22,1510458.497,688073.8038
2129,2015,2015-05-21,2012,no name,S5,0.3,6.5,20,990803.1755,558718.917
2130,2015,2015-05-27,2012,no name,S6,15,1,8,1000357.351,567781.3233
2131,2015,2015-09-10,2012,NA,S6,10,1.1,15,929745.8237,546768.1678
2132,2015,2015-08-26,2013,na,S5,0.3,3.5,40,1003828.152,508181.2699
2133,2015,2015-06-04,2013,Pine Martin,S3,0.2,3.1,2,1021970.995,573457.8804
2134,2015,2015-08-21,2013,no name,S3,25,3.2,5,1034217.105,590043.3593
2135,2015,2015-07-15,2013,No Name,S6,0.1,0.5,56,1578270.117,672397.1517
2136,2015,2015-07-22,2012,None,S6,0.1,2.5,4,1325510.335,810458.5123
2137,2015,2015-07-14,2013,Stream labeled R2 in site plan,S6,0.3,0.3,17,1273198.822,910735.5187
2138,2015,2015-07-29,2012,str # 1,S6,0.2,2.3,60,1218732.748,590321.0133
2139,2015,2015-06-17,2013,Stream 1,S6,0.5,3,35,1074773.178,428857.4289
2140,2015,2015-07-16,2012,Stream 1,S4,0.3,1,5,1003134.955,1051908.235
2141,2015,2015-07-29,2012,BG,S3,0.2,1.8,5,947633.8732,978258.6662
2142,2015,2015-08-14,2013,unnamed S4,S4,0.2,1,2,1076511.683,1091045.283
2143,2015,2015-07-30,2012,STR 3,S6,0.1,1.4,13,1251716.978,1179639.254
2144,2015,2015-08-21,2012,Copper creek,S3,0.4,2.1,8,1721342.537,610782.4009
2145,2015,2015-08-20,2014,cherry creek,S2,0.5,5.8,9,1717976.5,584480.8125
2146,2015,2015-08-25,2014,Stream #1,S5,1,3.5,35,1249910.361,570541.3307
2147,2015,2015-10-14,2012,none,S6,0.2,1.2,11,1086165.11,761018.0003
2148,2015,2015-10-08,2012,none,S6,0.1,0.6,6,1230595.007,706930.8009
2149,2015,2015-09-17,2012,None,S6,0.2,0.4,5,1282430.812,821204.6652
2150,2015,2015-10-05,2013,None,S6,0.1,0.5,3,1219046.185,700044.0841
2151,2015,2015-09-02,2012,unnamed,S4,0.2,1.4,1,1168122.287,1061127.581
2152,2015,2015-09-04,2014,2C,S4,0.4,1.4,5,1248823.548,572356.4972
2153,2015,2015-09-04,2014,S6 12,S6,0.1,1,15,1249251.966,571515.5924
2154,2015,2015-08-26,2012,Stream #9,S6,0.2,1,3,990781.6297,1034740.863
2155,2015,2015-09-10,2012,unnamed S6,S6,0.2,0.6,2,1109347.206,1097240.628
2156,2015,2015-09-15,2012,Trib. of Snaking River,S3,0.3,1.8,5,1170544.745,901647.8015
2157,2015,2015-07-22,2013,na,S2,0.7,8.5,2,953606.3163,1156427.768
2158,2015,2015-09-03,2012,stream 1,S3,0.4,3.2,1,1002136.221,1048674.942
2159,2015,2015-11-05,2013,3,S6,0.2,2,35,1197758.572,622174.7961
2160,2015,2015-07-20,2013,na,S4,0.3,1.1,7,960098.9717,1135690.454
2161,2015,2015-07-29,2012,unkown,S6,0.1,0.5,2,947227.0441,978246.8425
2162,2015,2015-07-21,2014,na,S6,0.2,1.3,1,958465.9564,1131163.775
2163,2015,2015-06-25,2013,na,S6,0.2,0.8,25,1116592.571,1175395.821
2164,2015,2015-07-30,2014,na,S3,0.2,1.7,2,1127179.129,1138317.425
2165,2015,2015-08-20,2012,na,S6,0.1,1,8,1156994.828,1131497.284
2166,2015,2015-07-08,2014,na,S4,0.2,0.9,1,1131030.938,1194875.75
2167,2015,2015-08-19,2013,na,S3,0.4,2.9,7,1128714.035,1160541.12
2168,2015,2015-10-05,2013,na,S3,0.3,3,1,1155509.437,1172336.038
2169,2015,2015-08-20,2013,NA,S3,0.5,3,4,1191230.758,1136461.359
2170,2015,2015-08-19,2013,na,S6,0.2,1,9,1145737.511,1143692.902
2171,2015,2015-07-21,2012,S6 2,S6,0.3,0.5,6,609557.6519,917829.7198
2172,2015,2015-06-16,2013,S5 1,S5,0.3,5.1,25,565193.3168,956928.5172
2173,2015,2015-06-30,2013,Str-4,S6,0.1,0.8,1,576615.9873,979994.6181
2174,2015,2015-09-25,2013,Unmapped stream by FC4,S6,0.1,0.8,95,571924.1463,960715.3225
2175,2015,2015-07-07,2012,Stream east of block,S4,0.3,1.4,1,590859.6048,998777.115
2176,2015,2015-07-09,2014,Purdy Creek,S2,0.4,5.1,2,598290.8219,984545.4861
2177,2015,2015-09-09,2013,Str-1 R1,S3,0.3,2.5,3,583652.5938,971761.6563
2178,2015,2015-08-21,2013,Str-9,S6,0.2,2,35,565187.1875,966585.1875
2179,2015,2015-09-24,2013,35,S6,0.2,1,15,907791.5677,605477.9811
2180,2015,2015-09-03,2014,na,S4,0.3,0.5,2,958234.4357,1160516.798
2181,2015,2015-09-16,2012,R6-S4,S4,0.2,0.7,7,1118548.262,974915.3081
2182,2015,2015-09-04,2013,na,S4,0.2,1.1,12,901414.193,1088423.186
2183,2015,2015-08-21,2012,S-A/S4,S4,0.1,1.3,4,1134417.349,1016658.909
2184,2015,2015-10-28,2012,Bishops Creek,S2,0.7,5.5,3,1103584.259,895149.5953
2185,2015,2015-07-21,2012,R11-S3,S3,0.3,4.1,5,1072089.337,1015791.381
2186,2015,2015-07-23,2012,R7-S6,S6,0.3,0.7,3,1129201.08,979114.0081
2187,2015,2015-08-18,2013,R1-S3,S3,0.1,1.7,3,1129930.887,967401.1359
2188,2015,2015-08-18,2012,Russian Creek,S3,0.4,3.2,4,1310027.684,908408.7757
2189,2015,2015-08-19,2012,unnamed,S6,0.1,0.4,8,1301453.826,906958.9183
2190,2015,2015-09-01,2012,no name,S6,0.4,1.7,18,1559859.721,601743.2642
2191,2015,2015-09-16,2012,Stream 2,S4,0.4,0.6,2,1002002.233,1048351.055
